id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
112,",",PUNCT,PUNCT,,116.0,punct,"(463, 464)",",",
"(113, 114)",בפרק,,,,,,"(465, 469)",,"[{'id': 113, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 114, 'deprel': 'case', 'lemma': 'ב'}, {'id': 114, 'text': 'פרק', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 116, 'deprel': 'obl', 'lemma': 'פרק'}]"
115,5,NUM,NUM,,114.0,nummod,"(470, 471)",5,
116,מוצגת,VERB,VERB,"Gender=Fem|HebBinyan=HUFAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Pass",0.0,root,"(472, 477)",הוצג,
117,דוגמא,NOUN,NOUN,Gender=Fem|Number=Sing,116.0,nsubj,"(478, 483)",דוגמה,
"(118, 119)",שמשלבת,,,,,,"(484, 490)",,"[{'id': 118, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 119, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 119, 'text': 'משלבת', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Fem|HebBinyan=PIEL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 117, 'deprel': 'acl:relcl', 'lemma': 'שילב'}]"
120,את,ADP,ADP,Case=Acc,122.0,case:acc,"(491, 493)",את,
"(121, 122)",הפרוצדורות,,,,,,"(494, 504)",,"[{'id': 121, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 122, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 122, 'text': 'פרוצדורות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 119, 'deprel': 'obj', 'lemma': 'פרוצדור'}]"
"(123, 124)",החישוביות,,,,,,"(505, 514)",,"[{'id': 123, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 124, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 124, 'text': 'חישוביות', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Plur', 'head': 122, 'deprel': 'amod', 'lemma': 'חישובי'}]"
"(125, 126)",בפתרון,,,,,,"(515, 521)",,"[{'id': 125, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 126, 'deprel': 'case', 'lemma': 'ב'}, {'id': 126, 'text': 'פתרון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 119, 'deprel': 'obl', 'lemma': 'פתרון'}]"
127,בעיית,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,126.0,compound:smixut,"(522, 527)",בעיה,
128,תכן,NOUN,NOUN,Gender=Masc|Number=Sing,127.0,compound:smixut,"(528, 531)",תכן,
129,מציאותית,ADJ,ADJ,Gender=Fem|Number=Sing,127.0,amod,"(532, 540)",מציאותי,
"(1, 2)",הממצאים,,,,,,"(1, 8)",,"[{'id': 1, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 2, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 2, 'text': 'ממצאים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 20, 'deprel': 'nsubj:cop', 'lemma': 'ממצא'}]"
"(3, 4)",העיקריים,,,,,,"(9, 17)",,"[{'id': 3, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 4, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 4, 'text': 'עיקריים', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Plur', 'head': 2, 'deprel': 'amod', 'lemma': 'עיקרי'}]"
5,של,ADP,ADP,Case=Gen,7.0,case:gen,"(18, 20)",של,
"(6, 7)",המחקר,,,,,,"(21, 26)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'מחקר', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 2, 'deprel': 'nmod', 'lemma': 'מחקר'}]"
8,הם,AUX,AUX,Gender=Masc|Number=Plur|Person=3|Polarity=Pos|VerbForm=Part|VerbType=Cop,20.0,cop,"(27, 29)",הוא,
9,כדלקמן,ADV,ADV,,20.0,advmod,"(30, 36)",כדלקמן,
10,:,PUNCT,PUNCT,,20.0,punct,"(36, 37)",:,
11,•,PUNCT,PUNCT,,20.0,punct,"(38, 39)",•,
"(12, 13)",בפריסת,,,,,,"(40, 46)",,"[{'id': 12, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 13, 'deprel': 'case', 'lemma': 'ב'}, {'id': 13, 'text': 'פריסת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 20, 'deprel': 'obl', 'lemma': 'פריסה'}]"
14,כבלי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,13.0,compound:smixut,"(47, 51)",כבל,
15,דריכה,NOUN,NOUN,Gender=Fem|Number=Sing,14.0,compound:smixut,"(52, 57)",דריכה,
"(16, 18)",בתקרה,,,,,,"(58, 63)",,"[{'id': 16, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 18, 'deprel': 'case', 'lemma': 'ב'}, {'id': 17, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 18, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 18, 'text': 'תקרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 13, 'deprel': 'nmod', 'lemma': 'תקרה'}]"
19,",",PUNCT,PUNCT,,20.0,punct,"(63, 64)",",",
20,ניכר,ADJ,ADJ,Gender=Masc|Number=Sing,0.0,root,"(65, 69)",ניכר,
"(21, 22)",שעקמומיות,,,,,,"(70, 79)",,"[{'id': 21, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 28, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 22, 'text': 'עקמומיות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 28, 'deprel': 'nsubj', 'lemma': 'עקמומיות'}]"
"(23, 24)",הכבלים,,,,,,"(80, 86)",,"[{'id': 23, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 24, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 24, 'text': 'כבלים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 22, 'deprel': 'compound:smixut', 'lemma': 'כבל'}]"
"(25, 27)",במישור,,,,,,"(87, 93)",,"[{'id': 25, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 27, 'deprel': 'case', 'lemma': 'ב'}, {'id': 26, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 27, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 27, 'text': 'מישור', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 22, 'deprel': 'nmod', 'lemma': 'מישור'}]"
28,מגבירה,VERB,VERB,"Gender=Fem|HebBinyan=HIFIL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act",20.0,advcl,"(94, 100)",הגביר,
29,את,ADP,ADP,Case=Acc,30.0,case:acc,"(101, 103)",את,
30,יעילות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,28.0,obj,"(104, 110)",יעילות,
"(31, 32)",הדריכה,,,,,,"(111, 117)",,"[{'id': 31, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 32, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 32, 'text': 'דריכה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 30, 'deprel': 'compound:smixut', 'lemma': 'דריכה'}]"
"(1, 2)",הכוחות,,,,,,"(1, 7)",,"[{'id': 1, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 2, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 2, 'text': 'כוחות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 7, 'deprel': 'nsubj', 'lemma': 'כוח'}]"
"(3, 4)",האקוויולנטיים,,,,,,"(8, 21)",,"[{'id': 3, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 4, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 4, 'text': 'אקוויולנטיים', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Plur', 'head': 2, 'deprel': 'amod', 'lemma': 'אקוויולנטי'}]"
"(5, 6)",המתקבלים,,,,,,"(22, 30)",,"[{'id': 5, 'text': 'ה', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 6, 'deprel': 'mark', 'lemma': 'ה'}, {'id': 6, 'text': 'מתקבלים', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=HITPAEL|Number=Plur|Person=1,2,3|VerbForm=Part', 'head': 2, 'deprel': 'acl:relcl', 'lemma': 'התקבל'}]"
7,מפחיתים,VERB,VERB,"Gender=Masc|HebBinyan=PIEL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Act",0.0,root,"(31, 38)",הפחית,
8,את,ADP,ADP,Case=Acc,9.0,case:acc,"(39, 41)",את,
9,ריכוזי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,7.0,obj,"(42, 48)",ריכוזי,
"(10, 11)",המאמצים,,,,,,"(49, 56)",,"[{'id': 10, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 11, 'text': 'מאמצים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 9, 'deprel': 'compound:smixut', 'lemma': 'מאמץ'}]"
"(12, 13)",ומובילים,,,,,,"(57, 65)",,"[{'id': 12, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 13, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 13, 'text': 'מובילים', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=HIFIL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 7, 'deprel': 'conj', 'lemma': 'הוביל'}]"
"(14, 15)",לפילוגי,,,,,,"(66, 73)",,"[{'id': 14, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 15, 'deprel': 'case', 'lemma': 'ל'}, {'id': 15, 'text': 'פילוגי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Plur', 'head': 13, 'deprel': 'obl', 'lemma': 'פילוג'}]"
16,שקיעות,NOUN,NOUN,Gender=Fem|Number=Plur,15.0,compound:smixut,"(74, 80)",שקיעות,
"(17, 18)",ומאמצים,,,,,,"(81, 88)",,"[{'id': 17, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 18, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 18, 'text': 'מאמצים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 16, 'deprel': 'conj', 'lemma': 'מאמץ'}]"
19,מאוזנים,ADJ,ADJ,Gender=Masc|Number=Plur,18.0,amod,"(89, 96)",מאוזן,
20,יותר,ADV,ADV,,19.0,advmod,"(97, 101)",יותר,
21,מאשר,CCONJ,CCONJ,,23.0,case,"(102, 106)",מאשר,
"(22, 23)",בתכן,,,,,,"(107, 111)",,"[{'id': 22, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 23, 'deprel': 'case', 'lemma': 'ב'}, {'id': 23, 'text': 'תכן', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 18, 'deprel': 'nmod', 'lemma': 'תכן'}]"
24,מסורתי,ADJ,ADJ,Gender=Masc|Number=Sing,23.0,amod,"(112, 118)",מסורתי,
1,•,PUNCT,PUNCT,,14.0,punct,"(1, 2)",•,
"(2, 3)",בכל,,,,,,"(3, 6)",,"[{'id': 2, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 5, 'deprel': 'case', 'lemma': 'ב'}, {'id': 3, 'text': 'כל', 'upos': 'DET', 'xpos': 'DET', 'feats': 'Definite=Cons', 'head': 5, 'deprel': 'det', 'lemma': 'כול'}]"
"(4, 5)",הדוגמאות,,,,,,"(7, 15)",,"[{'id': 4, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 5, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 5, 'text': 'דוגמאות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 14, 'deprel': 'nmod', 'lemma': 'דוגמה'}]"
"(6, 7)",המוצגות,,,,,,"(16, 23)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'מוצגות', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Fem|Number=Plur', 'head': 5, 'deprel': 'amod', 'lemma': 'הוצג'}]"
8,של,ADP,ADP,Case=Gen,9.0,case:gen,"(24, 26)",של,
9,אופטימיזציה,NOUN,NOUN,Gender=Fem|Number=Sing,5.0,nmod,"(27, 38)",אופטימיזציה,
10,של,ADP,ADP,Case=Gen,11.0,case:gen,"(39, 41)",של,
11,פריסת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,9.0,nmod:poss,"(42, 47)",פריסה,
12,כבלים,NOUN,NOUN,Gender=Masc|Number=Plur,11.0,compound:smixut,"(48, 53)",כבל,
13,",",PUNCT,PUNCT,,14.0,punct,"(53, 54)",",",
14,מושג,NOUN,NOUN,Gender=Masc|Number=Sing,0.0,root,"(55, 59)",מושג,
15,חיסכון,NOUN,NOUN,Gender=Masc|Number=Sing,14.0,compound:smixut,"(60, 66)",חיסכון,
16,משמעותי,ADJ,ADJ,Gender=Masc|Number=Sing,15.0,amod,"(67, 74)",משמעותי,
"(17, 18)",במונחים,,,,,,"(75, 82)",,"[{'id': 17, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 18, 'deprel': 'case', 'lemma': 'ב'}, {'id': 18, 'text': 'מונחים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 15, 'deprel': 'nmod', 'lemma': 'מונח'}]"
19,של,ADP,ADP,Case=Gen,20.0,case:gen,"(83, 85)",של,
20,כמות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,18.0,nmod:poss,"(86, 90)",כמות,
21,פלדת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,20.0,compound:smixut,"(91, 95)",פלדה,
22,דריכה,NOUN,NOUN,Gender=Fem|Number=Sing,21.0,compound:smixut,"(96, 101)",דריכה,
"(23, 24)",ועלות,,,,,,"(102, 107)",,"[{'id': 23, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 24, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 24, 'text': 'עלות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 20, 'deprel': 'conj', 'lemma': 'עלות'}]"
"(1, 2)",בתקרות,,,,,,"(1, 7)",,"[{'id': 1, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 2, 'deprel': 'case', 'lemma': 'ב'}, {'id': 2, 'text': 'תקרות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 12, 'deprel': 'obl', 'lemma': 'תקרות'}]"
3,פשוטות,ADJ,ADJ,Gender=Fem|Number=Plur,2.0,amod,"(8, 14)",פשוט,
4,עם,ADP,ADP,,5.0,case,"(15, 17)",עם,
5,מרחב,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,2.0,nmod,"(18, 22)",מרחב,
6,תכן,NOUN,NOUN,Gender=Masc|Number=Sing,5.0,compound:smixut,"(23, 26)",תכן,
7,מוגבל,ADJ,ADJ,Gender=Masc|Number=Sing,5.0,amod,"(27, 32)",מוגבל,
8,יחסית,ADV,ADV,,7.0,advmod,"(33, 38)",יחסית,
9,",",PUNCT,PUNCT,,12.0,punct,"(38, 39)",",",
"(10, 11)",האופטימיזציה,,,,,,"(40, 52)",,"[{'id': 10, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 11, 'text': 'אופטימיזציה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 12, 'deprel': 'nsubj', 'lemma': 'אופטימיזציה'}]"
12,הצליחה,VERB,VERB,Gender=Fem|HebBinyan=HIFIL|Number=Sing|Person=3|Tense=Past|Voice=Act,0.0,root,"(53, 59)",הצליח,
13,להניב,VERB,VERB,HebBinyan=HIFIL|VerbForm=Inf|Voice=Act,12.0,xcomp,"(60, 65)",הניב,
14,חיסכון,NOUN,NOUN,Gender=Masc|Number=Sing,13.0,obj,"(66, 72)",חיסכון,
"(15, 16)",בעלויות,,,,,,"(73, 80)",,"[{'id': 15, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 16, 'deprel': 'case', 'lemma': 'ב'}, {'id': 16, 'text': 'עלויות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 14, 'deprel': 'nmod', 'lemma': 'עלות'}]"
"(17, 19)",ובחומרים,,,,,,"(81, 89)",,"[{'id': 17, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 19, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 18, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 19, 'deprel': 'case', 'lemma': 'ב'}, {'id': 19, 'text': 'חומרים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 16, 'deprel': 'conj', 'lemma': 'חומר'}]"
20,של,ADP,ADP,Case=Gen,24.0,case:gen,"(90, 92)",של,
21,כ,ADV,ADV,,24.0,advmod,"(93, 94)",כ,
22,-,PUNCT,PUNCT,,24.0,punct,"(94, 95)",-,
23,30,NUM,NUM,,24.0,nummod,"(96, 98)",30,
24,%,NOUN,NOUN,"Gender=Masc|Number=Plur,Sing",19.0,nmod:poss,"(98, 99)",%,
"(1, 2)",בתקרות,,,,,,"(1, 7)",,"[{'id': 1, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 2, 'deprel': 'case', 'lemma': 'ב'}, {'id': 2, 'text': 'תקרות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 9, 'deprel': 'obl', 'lemma': 'תקרות'}]"
3,עם,ADP,ADP,,4.0,case,"(8, 10)",עם,
4,גיאומטריה,NOUN,NOUN,Gender=Fem|Number=Sing,2.0,nmod,"(11, 20)",גיאומטריה,
5,מורכבת,ADJ,ADJ,Gender=Fem|Number=Sing,4.0,amod,"(21, 27)",מורכב,
6,",",PUNCT,PUNCT,,9.0,punct,"(27, 28)",",",
"(7, 8)",החיסכון,,,,,,"(29, 36)",,"[{'id': 7, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 8, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 8, 'text': 'חיסכון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 9, 'deprel': 'nsubj', 'lemma': 'חיסכון'}]"
9,יכול,AUX,AUX,"Gender=Masc|Number=Sing|Person=1,2,3|VerbForm=Part|VerbType=Mod",10.0,aux,"(37, 41)",יכול,
10,להגיע,VERB,VERB,HebBinyan=HIFIL|VerbForm=Inf|Voice=Act,0.0,root,"(42, 47)",הגיע,
11,ל,ADP,ADP,,14.0,case,"(48, 49)",ל,
12,-,PUNCT,PUNCT,,14.0,punct,"(49, 50)",-,
13,55,NUM,NUM,,14.0,nummod,"(51, 53)",55,
14,%,NOUN,NOUN,"Gender=Masc|Number=Plur,Sing",10.0,obl,"(53, 54)",%,
1,•,PUNCT,PUNCT,,19.0,punct,"(1, 2)",•,
2,תוך,ADP,ADP,,3.0,case,"(3, 6)",תוך,
3,שימוש,NOUN,NOUN,Gender=Masc|Number=Sing,19.0,obl,"(7, 12)",שימוש,
"(4, 5)",באוסף,,,,,,"(13, 18)",,"[{'id': 4, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 5, 'deprel': 'case', 'lemma': 'ב'}, {'id': 5, 'text': 'אוסף', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 3, 'deprel': 'nmod', 'lemma': 'אוסף'}]"
6,של,ADP,ADP,Case=Gen,7.0,case:gen,"(19, 21)",של,
7,הרצות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Plur,5.0,nmod:poss,"(22, 27)",הרצה,
8,אופטימיזציה,NOUN,NOUN,Gender=Fem|Number=Sing,7.0,compound:smixut,"(28, 39)",אופטימיזציה,
9,עם,ADP,ADP,,10.0,case,"(40, 42)",עם,
10,ערכי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,7.0,nmod,"(43, 47)",ערך,
11,ענישה,NOUN,NOUN,Gender=Fem|Number=Sing,10.0,compound:smixut,"(48, 53)",ענישה,
12,שונים,ADJ,ADJ,Gender=Masc|Number=Plur,10.0,amod,"(54, 59)",שונה,
"(13, 14)",למורכבות,,,,,,"(60, 68)",,"[{'id': 13, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 14, 'deprel': 'case', 'lemma': 'ל'}, {'id': 14, 'text': 'מורכבות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 10, 'deprel': 'nmod', 'lemma': 'מורכב'}]"
15,פריסת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,14.0,compound:smixut,"(69, 74)",פריסה,
"(16, 17)",הכבלים,,,,,,"(75, 81)",,"[{'id': 16, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 17, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 17, 'text': 'כבלים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 15, 'deprel': 'compound:smixut', 'lemma': 'כבל'}]"
18,",",PUNCT,PUNCT,,19.0,punct,"(81, 82)",",",
19,ניתן,AUX,AUX,"Gender=Masc|Number=Sing|Person=1,2,3|VerbType=Mod",20.0,aux,"(83, 87)",ניתן,
20,להציג,VERB,VERB,HebBinyan=HIFIL|VerbForm=Inf|Voice=Act,0.0,root,"(88, 93)",הציג,
21,חזית,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,20.0,obj,"(94, 98)",חזית,
22,פארטו,PROPN,PROPN,,21.0,compound:smixut,"(99, 104)",פארטו,
23,אשר,SCONJ,SCONJ,,24.0,mark,"(105, 108)",אשר,
24,מבטאת,VERB,VERB,"Gender=Fem|HebBinyan=PIEL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act",21.0,acl:relcl,"(109, 114)",ביטא,
25,את,ADP,ADP,Case=Acc,27.0,case:acc,"(115, 117)",את,
"(26, 27)",הפשרה,,,,,,"(118, 123)",,"[{'id': 26, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 27, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 27, 'text': 'פשרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 24, 'deprel': 'obj', 'lemma': 'פשרה'}]"
28,בין,ADP,ADP,,29.0,case,"(124, 127)",בין,
29,מורכבות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,27.0,nmod,"(128, 135)",מורכב,
"(30, 31)",הפריסה,,,,,,"(136, 142)",,"[{'id': 30, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 31, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 31, 'text': 'פריסה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 29, 'deprel': 'compound:smixut', 'lemma': 'פריסה'}]"
"(32, 33)",לכמות,,,,,,"(143, 148)",,"[{'id': 32, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 33, 'deprel': 'case', 'lemma': 'ל'}, {'id': 33, 'text': 'כמות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 29, 'deprel': 'conj', 'lemma': 'כמות'}]"
"(34, 35)",הכבלים,,,,,,"(149, 155)",,"[{'id': 34, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 35, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 35, 'text': 'כבלים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 33, 'deprel': 'compound:smixut', 'lemma': 'כבל'}]"
36,–,PUNCT,PUNCT,,39.0,punct,"(156, 157)",–,
37,שני,NUM,NUM,Definite=Cons|Gender=Masc|Number=Plur,39.0,nummod,"(158, 161)",שני,
"(38, 39)",הגורמים,,,,,,"(162, 169)",,"[{'id': 38, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 39, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 39, 'text': 'גורמים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 29, 'deprel': 'appos', 'lemma': 'גורם'}]"
"(40, 41)",העיקריים,,,,,,"(170, 178)",,"[{'id': 40, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 41, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 41, 'text': 'עיקריים', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Plur', 'head': 39, 'deprel': 'amod', 'lemma': 'עיקרי'}]"
