id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
23,),PUNCT,PUNCT,,18.0,punct,"(97, 98)",),
"(24, 26)",בעלות,,,,,,"(99, 104)",,"[{'id': 24, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 26, 'deprel': 'case', 'lemma': 'ב'}, {'id': 25, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 26, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 26, 'text': 'עלות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 6, 'deprel': 'obl', 'lemma': 'עלות'}]"
27,צורה,NOUN,NOUN,Gender=Fem|Number=Sing,26.0,dep,"(105, 109)",צורה,
28,כלשהי,PRON,PRON,Gender=Fem|Number=Sing|Person=3|PronType=Ind,27.0,det,"(110, 115)",כלשהו,
1,כמו,ADP,ADP,,2.0,case,"(1, 4)",כמו,
2,כן,PRON,PRON,Person=3|PronType=Dem,3.0,obl,"(5, 7)",כן,
3,תאפשר,VERB,VERB,Gender=Fem|HebBinyan=PIEL|Number=Sing|Person=3|Tense=Fut|Voice=Act,0.0,root,"(8, 13)",אפשר,
"(4, 5)",השיטה,,,,,,"(14, 19)",,"[{'id': 4, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 5, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 5, 'text': 'שיטה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 3, 'deprel': 'nsubj', 'lemma': 'שיטה'}]"
6,לבחון,VERB,VERB,HebBinyan=PAAL|VerbForm=Inf|Voice=Act,3.0,xcomp,"(20, 25)",בחן,
7,אינטראקציה,NOUN,NOUN,Gender=Fem|Number=Sing,6.0,obj,"(26, 36)",אינטראקציה,
8,בין,ADP,ADP,,9.0,case,"(37, 40)",בין,
9,מבנים,NOUN,NOUN,Gender=Masc|Number=Plur,7.0,nmod,"(41, 46)",מבנה,
10,תת,ADV,ADV,Prefix=Yes,11.0,compound:affix,"(47, 49)",תת,
11,קרקעיים,ADJ,ADJ,Gender=Masc|Number=Plur,9.0,amod,"(50, 57)",קרקעי,
12,רדודים,ADJ,ADJ,Gender=Masc|Number=Plur,9.0,amod,"(58, 64)",רדוד,
"(13, 14)",ובין,,,,,,"(65, 69)",,"[{'id': 13, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 15, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 14, 'text': 'בין', 'upos': 'ADP', 'xpos': 'ADP', 'head': 15, 'deprel': 'case', 'lemma': 'בין'}]"
15,מבנים,NOUN,NOUN,Gender=Masc|Number=Plur,9.0,conj,"(70, 75)",מבנה,
16,על,ADP,ADP,,19.0,case,"(76, 78)",על,
17,פני,NOUN,NOUN,"Definite=Cons|Gender=Fem,Masc|Number=Plur",16.0,fixed,"(79, 82)",פנים,
"(18, 19)",הקרקע,,,,,,"(83, 88)",,"[{'id': 18, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 19, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 19, 'text': 'קרקע', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 15, 'deprel': 'nmod', 'lemma': 'קרקע'}]"
