id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
"(5, 6)",המכשול,,,,,,"(17, 23)",,"[{'id': 5, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 6, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 6, 'text': 'מכשול', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 7, 'deprel': 'nsubj', 'lemma': 'מכשול'}]"
7,קרוב,ADJ,ADJ,Gender=Masc|Number=Sing,13.0,advcl,"(24, 28)",קרוב,
8,מדי,ADV,ADV,,7.0,advmod,"(29, 32)",מדי,
"(9, 11)",לדיפון,,,,,,"(33, 39)",,"[{'id': 9, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 11, 'deprel': 'case', 'lemma': 'ל'}, {'id': 10, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 11, 'text': 'דיפון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 7, 'deprel': 'advmod', 'lemma': 'דיפון'}]"
12,הוא,PRON,PRON,Gender=Masc|Number=Sing|Person=3|PronType=Prs,13.0,nsubj,"(40, 43)",הוא,
13,גורם,VERB,VERB,"Gender=Masc|HebBinyan=PAAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act",0.0,root,"(44, 48)",גרם,
"(14, 15)",לעלייה,,,,,,"(49, 55)",,"[{'id': 14, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 15, 'deprel': 'case', 'lemma': 'ל'}, {'id': 15, 'text': 'עלייה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 13, 'deprel': 'obl', 'lemma': 'עלייה'}]"
"(16, 18)",בעיבורים,,,,,,"(56, 64)",,"[{'id': 16, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 18, 'deprel': 'case', 'lemma': 'ב'}, {'id': 17, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 18, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 18, 'text': 'עיבורים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 15, 'deprel': 'nmod', 'lemma': 'עיבור'}]"
"(19, 20)",ומחמיר,,,,,,"(65, 71)",,"[{'id': 19, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 20, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 20, 'text': 'מחמיר', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=HIFIL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 13, 'deprel': 'conj', 'lemma': 'החמיר'}]"
21,את,ADP,ADP,Case=Acc,22.0,case:acc,"(72, 74)",את,
22,מצב,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,20.0,obj,"(75, 78)",מצב,
"(23, 24)",הקריסה,,,,,,"(79, 85)",,"[{'id': 23, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 24, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 24, 'text': 'קריסה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 22, 'deprel': 'compound:smixut', 'lemma': 'קריסה'}]"
"(25, 26)",הדינאמית,,,,,,"(86, 94)",,"[{'id': 25, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 26, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 26, 'text': 'דינאמית', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Sing', 'head': 24, 'deprel': 'amod', 'lemma': 'דינאמי'}]"
27,של,ADP,ADP,Case=Gen,28.0,case:gen,"(95, 97)",של,
28,דיפון,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,24.0,nmod,"(98, 103)",דיפון,
"(29, 30)",המנהרה,,,,,,"(104, 110)",,"[{'id': 29, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 30, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 30, 'text': 'מנהרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 28, 'deprel': 'compound:smixut', 'lemma': 'מנהרה'}]"
1,נבחנה,VERB,VERB,Gender=Fem|HebBinyan=NIFAL|Number=Sing|Person=3|Tense=Past|Voice=Mid,0.0,root,"(1, 6)",נבחן,
2,גם,ADV,ADV,,3.0,det,"(7, 9)",גם,
3,השפעה,NOUN,NOUN,Gender=Fem|Number=Sing,1.0,nsubj,"(10, 15)",השפעה,
4,של,ADP,ADP,Case=Gen,5.0,case:gen,"(16, 18)",של,
5,גודל,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,3.0,nmod:poss,"(19, 23)",גודל,
"(6, 7)",המכשול,,,,,,"(24, 30)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'מכשול', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 5, 'deprel': 'compound:smixut', 'lemma': 'מכשול'}]"
"(8, 9)",הממוקם,,,,,,"(31, 37)",,"[{'id': 8, 'text': 'ה', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 9, 'deprel': 'mark', 'lemma': 'ה'}, {'id': 9, 'text': 'ממוקם', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=PUAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Pass', 'head': 5, 'deprel': 'acl:relcl', 'lemma': 'מוקם'}]"
"(10, 11)",באמצע,,,,,,"(38, 43)",,"[{'id': 10, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 11, 'deprel': 'case', 'lemma': 'ב'}, {'id': 11, 'text': 'אמצע', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 9, 'deprel': 'obl', 'lemma': 'אמצע'}]"
"(12, 13)",המרחק,,,,,,"(44, 49)",,"[{'id': 12, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 13, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 13, 'text': 'מרחק', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 11, 'deprel': 'compound:smixut', 'lemma': 'מרחק'}]"
14,בין,ADP,ADP,,16.0,case,"(50, 53)",בין,
"(15, 16)",המטען,,,,,,"(54, 59)",,"[{'id': 15, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 16, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 16, 'text': 'מטען', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 13, 'deprel': 'nmod', 'lemma': 'מטען'}]"
"(17, 18)",לחזית,,,,,,"(60, 65)",,"[{'id': 17, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 18, 'deprel': 'case', 'lemma': 'ל'}, {'id': 18, 'text': 'חזית', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 16, 'deprel': 'conj', 'lemma': 'חזית'}]"
"(19, 20)",המנהרה,,,,,,"(66, 72)",,"[{'id': 19, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 20, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 20, 'text': 'מנהרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 18, 'deprel': 'compound:smixut', 'lemma': 'מנהרה'}]"
1,נמצא,VERB,VERB,Gender=Masc|HebBinyan=NIFAL|Number=Sing|Person=3|Tense=Past|Voice=Mid,0.0,root,"(1, 5)",נמצא,
"(2, 3)",שמכשול,,,,,,"(6, 12)",,"[{'id': 2, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 7, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 3, 'text': 'מכשול', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 7, 'deprel': 'nsubj', 'lemma': 'מכשול'}]"
4,קטן,ADJ,ADJ,Gender=Masc|Number=Sing,3.0,amod,"(13, 16)",קטן,
5,כמעט,ADV,ADV,,7.0,advmod,"(17, 21)",כמעט,
6,אינו,AUX,AUX,Gender=Masc|Number=Sing|Person=3|Polarity=Neg|VerbForm=Part|VerbType=Cop,7.0,advmod,"(22, 26)",אינו,
7,מגן,VERB,VERB,"Gender=Masc|HebBinyan=HIFIL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act",1.0,ccomp,"(27, 30)",הגן,
8,על,ADP,ADP,,7.0,dep,"(31, 33)",על,
"(9, 10)",המבנה,,,,,,"(34, 39)",,"[{'id': 9, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 10, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 10, 'text': 'מבנה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 7, 'deprel': 'obl', 'lemma': 'מבנה'}]"
"(1, 2)",כאשר,,,,,,"(1, 5)",,"[{'id': 1, 'text': 'כ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 7, 'deprel': 'case', 'lemma': 'כ'}, {'id': 2, 'text': 'אשר', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 1, 'deprel': 'fixed', 'lemma': 'אשר'}]"
"(3, 4)",המכ,,,,,,"(6, 9)",,"[{'id': 3, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 4, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 4, 'text': 'מכ', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 7, 'deprel': 'nsubj', 'lemma': 'מכ'}]"
"(5, 6)",שול,,,,,,"(9, 12)",,"[{'id': 5, 'text': 'ש', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 4, 'deprel': 'flat:name', 'lemma': 'ש'}, {'id': 6, 'text': 'ול', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 4, 'deprel': 'flat:name', 'lemma': 'ול'}]"
7,גדול,ADJ,ADJ,Gender=Masc|Number=Sing,14.0,advcl,"(13, 17)",גדול,
"(8, 10)",יחסית,,,,,,"(18, 23)",,"[{'id': 8, 'text': 'יחסית', 'upos': 'ADV', 'xpos': 'ADV', 'head': 7, 'deprel': 'advmod', 'lemma': 'יחסית'}, {'id': 9, 'text': 'את', 'upos': 'ADP', 'xpos': 'ADP', 'feats': 'Case=Acc', 'head': 10, 'deprel': 'case', 'lemma': 'את'}, {'id': 10, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'head': 7, 'deprel': 'dep', 'lemma': 'הוא'}]"
11,",",PUNCT,PUNCT,,14.0,punct,"(23, 24)",",",
"(12, 13)",המבנה,,,,,,"(25, 30)",,"[{'id': 12, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 13, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 13, 'text': 'מבנה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 14, 'deprel': 'nsubj', 'lemma': 'מבנה'}]"
14,מוגן,VERB,VERB,"Gender=Masc|HebBinyan=HUFAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Pass",0.0,root,"(31, 35)",הוגן,
"(15, 17)",על ידו,,,,,,"(36, 42)",,"[{'id': 15, 'text': 'עלפיד_', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 14, 'deprel': 'obl', 'lemma': 'עלפיד'}, {'id': 16, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 17, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 17, 'text': '_הוא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Masc|Number=Sing|Person=3|PronType=Prs', 'head': 15, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
18,יותר,ADV,ADV,,15.0,advmod,"(43, 47)",יותר,
"(19, 21)",והדפורמציה,,,,,,"(48, 58)",,"[{'id': 19, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 31, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 20, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 21, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 21, 'text': 'דפורמציה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 31, 'deprel': 'nsubj', 'lemma': 'דפורמציה'}]"
22,של,ADP,ADP,Case=Gen,24.0,case:gen,"(59, 61)",של,
"(23, 24)",חלק,,,,,,"(62, 65)",,"[{'id': 23, 'text': 'חלק', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 24, 'deprel': 'nmod', 'lemma': 'חלק'}, {'id': 24, 'text': '_הק', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 21, 'deprel': 'nmod:poss', 'lemma': 'הק'}]"
"(25, 26)",ו,,,,,,"(65, 66)",,"[{'id': 25, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 24, 'deprel': 'dep', 'lemma': 'ו'}, {'id': 26, 'text': '_הוא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Masc|Number=Sing|Person=3|PronType=Prs', 'head': 24, 'deprel': 'conj', 'lemma': 'הוא'}]"
"(27, 28)",הקדמי,,,,,,"(67, 72)",,"[{'id': 27, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 28, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 28, 'text': 'קדמי', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 24, 'deprel': 'amod', 'lemma': 'קדמי'}]"
29,הרבה,ADV,ADV,,31.0,advmod,"(73, 77)",הרבה,
30,יותר,ADV,ADV,,31.0,advmod,"(78, 82)",יותר,
31,קטנה,ADJ,ADJ,Gender=Fem|Number=Sing,14.0,conj,"(83, 87)",קטן,
1,מעבר,ADP,ADP,,4.0,case,"(1, 5)",מעבר,
"(2, 4)",לגודל,,,,,,"(6, 11)",,"[{'id': 2, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 1, 'deprel': 'fixed', 'lemma': 'ל'}, {'id': 3, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 4, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 4, 'text': 'גודל', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 18, 'deprel': 'obl', 'lemma': 'גודל'}]"
5,מסוים,ADJ,ADJ,Gender=Masc|Number=Sing,4.0,amod,"(12, 17)",מסוים,
6,של,ADP,ADP,Case=Gen,7.0,case:gen,"(18, 20)",של,
7,מכשול,NOUN,NOUN,Gender=Masc|Number=Sing,4.0,nmod,"(21, 26)",מכשול,
8,",",PUNCT,PUNCT,,18.0,punct,"(26, 27)",",",
9,השפעת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,18.0,nsubj,"(28, 33)",השפעה,
"(10, 12)",גודלו,,,,,,"(34, 39)",,"[{'id': 10, 'text': 'גודל_', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Def|Gender=Masc|Number=Sing', 'head': 9, 'deprel': 'compound:smixut', 'lemma': 'גודל'}, {'id': 11, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 12, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 12, 'text': '_הוא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Masc|Number=Sing|Person=3|PronType=Prs', 'head': 10, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
13,על,ADP,ADP,,14.0,case,"(40, 42)",על,
14,תגובת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,9.0,nmod,"(43, 48)",תגובה,
"(15, 16)",המנהרה,,,,,,"(49, 55)",,"[{'id': 15, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 16, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 16, 'text': 'מנהרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 14, 'deprel': 'compound:smixut', 'lemma': 'מנהרה'}]"
17,שוב,ADV,ADV,,18.0,advmod,"(56, 59)",שוב,
18,קטנה,ADJ,ADJ,Gender=Fem|Number=Sing,0.0,root,"(60, 64)",קטן,
